time,标记点0(Y),标记点0(Abs),标记点0(X),标记点0(Vel-X),标记点0(Vel-Abs),标记点0(Vel-Y),标记点0(Acc-Abs),标记点0(Acc-Y),标记点0(Acc-X),标记点1(X),标记点1(Abs),标记点1(Y),标记点1(Vel-Abs),标记点1(Vel-Y),标记点1(Vel-X),标记点1(Acc-X),标记点1(Acc-Abs),标记点1(Acc-Y)
0.0195,,,,,,,,,,,,,,,,,,
0.019625,,,,,,,,,,,,,,,,,,
0.01975,,,,,,,,,,,,,,,,,,
0.019875,,,,,,,,,,,,,,,,,,
0.02,,,,,,,,,,,,,,,,,,
0.020125,,,,,,,,,,,,,,,,,,
0.02025,,,,,,,,,,,,,,,,,,
0.020375,,,,,,,,,,,,,,,,,,
0.0205,,,,,,,,,,,,,,,,,,
0.020625,,,,,,,,,,,,,,,,,,
0.02075,,,,,,,,,,,,,,,,,,
0.020875,,,,,,,,,,,,,,,,,,
0.021,,,,,,,,,,,,,,,,,,
0.021125,,,,,,,,,,,,,,,,,,
0.02125,,,,,,,,,,,,,,,,,,
0.021375,,,,,,,,,,,,,,,,,,
0.0215,,,,,,,,,,,,,,,,,,
0.021625,,,,,,,,,,,,,,,,,,
0.02175,,,,,,,,,,,,,,,,,,
0.021875,,,,,,,,,,,,,,,,,,
0.022,,,,,,,,,,,,,,,,,,
0.022125,,,,,,,,,,,,,,,,,,
0.02225,,,,,,,,,,,,,,,,,,
0.022375,,,,,,,,,,,,,,,,,,
0.0225,,,,,,,,,,,,,,,,,,
0.022625,,,,,,,,,,,,,,,,,,
0.02275,,,,,,,,,,,,,,,,,,
0.022875,,,,,,,,,,,,,,,,,,
0.023,,,,,,,,,,,,,,,,,,
0.023125,,,,,,,,,,,,,,,,,,
0.02325,,,,,,,,,,,,,,,,,,
0.023375,,,,,,,,,,,,,,,,,,
0.0235,,,,,,,,,,,,,,,,,,
0.023625,,,,,,,,,,,,,,,,,,
0.02375,,,,,,,,,,,,,,,,,,
0.023875,,,,,,,,,,,,,,,,,,
0.024,,,,,,,,,,,,,,,,,,
0.024125,,,,,,,,,,,,,,,,,,
0.02425,,,,,,,,,,,,,,,,,,
0.024375,,,,,,,,,,,,,,,,,,
0.0245,,,,,,,,,,,,,,,,,,
0.024625,,,,,,,,,,,,,,,,,,
0.02475,,,,,,,,,,,,,,,,,,
0.024875,,,,,,,,,,,,,,,,,,
0.025,,,,,,,,,,,,,,,,,,
0.025125,,,,,,,,,,,,,,,,,,
0.02525,25.6922420377351,26.1178540847637,-4.69584934462795,,,,,,,,,,,,,,,
0.025375,25.7138334693137,26.1352240113632,-4.6742595602443,86.3590240478516,122.134149206253,86.36474609375,,,,,,,,,,,,
0.0255,25.7138334693137,26.1352240113632,-4.6742595602443,0,21.5835571289063,-21.5835571289063,622776.566650752,-518188.46875,-345443.71875,,,,,,,,,
0.025625,25.708437258614,26.1299148241365,-4.6742595602443,0,43.1900024414063,-43.1900024414063,86486.8125,-86486.8125,0,,,,,,,,,
0.02575,25.7030344591345,26.1245991901118,-4.6742595602443,0,43.1976318359375,-43.1976318359375,61.03515625,61.03515625,0,,,,,,,,,
0.025875,25.6976382484348,26.1192900742718,-4.6742595602443,0,43.1747436523438,-43.1747436523438,122.0703125,122.0703125,0,,,,,,,,,
0.026,25.6922420377351,26.113980994136,-4.6742595602443,0,43.1671142578125,-43.1671142578125,0,0,0,,,,,,,,,
0.026125,25.6868458270354,26.1086719497262,-4.6742595602443,0,43.1671142578125,-43.1671142578125,86486.8125,-86486.8125,0,,,,,,,,,
0.02625,25.6814496163357,26.1033629410642,-4.6742595602443,0,64.7811889648438,-64.7811889648438,273162.393552983,-259155.28125,-86349.484375,,,,,,,,,
0.026375,25.6706506061565,26.092738548874,-4.6742595602443,-21.5873718261719,110.085652066979,-107.948303222656,273046.578028412,-259033.203125,-86349.484375,,,,,,,,,
0.0265,25.6544619740574,26.0777799097468,-4.67965659454147,-21.5873718261719,131.318382066252,-129.531860351563,86486.8138460471,-86486.8125,-15.2587890625,,,,,,,,,
0.026625,25.6382667531785,26.0618477462741,-4.67965659454147,-21.5911865234375,131.349111570216,-129.562377929688,172851.563173499,-172851.5625,-15.2587890625,,,,,,,,,
0.02675,25.6220715322995,26.0468862789502,-4.68505445243613,-21.5930938720703,174.081517903003,-172.737121582031,272930.767962489,-258911.125,86349.484375,,,,,,,,,
0.026875,25.5950838900212,26.0203393217328,-4.68505486423487,-0.0019073486328125,194.290161142175,-194.290161132813,172668.453799213,-172668.453125,15.2587890625,,,,,,,,,
0.027,25.5734990472225,25.999107534667,-4.68505486423487,-21.5892791748047,216.973366222423,-215.896606445313,193274.412505072,-172912.59375,-86349.484375,,,,,,,,,
0.027125,25.5411086054646,25.9682222689306,-4.69045189853204,-21.5892791748047,238.497473404498,-237.518310546875,172668.453799213,-172668.453125,-15.2587890625,,,,,,,,,
0.02725,25.5141209631863,25.9416789652587,-4.69045189853204,-21.5911865234375,259.969505474993,-259.071350097656,345336.906587107,-345336.90625,-15.2587890625,,,,,,,,,
0.027375,25.4763408995086,25.9055003920578,-4.6958497564267,-21.5911865234375,324.571481175901,-323.8525390625,356090.986580063,-345459,86364.75,,,,,,,,,
0.0275,25.4331563891564,25.8630324759147,-4.6958497564267,0,345.443725585938,-345.443725585938,0,0,0,,,,,,,,,
0.027625,25.389980114779,25.8205750354984,-4.6958497564267,-21.5911865234375,324.571481175901,-323.8525390625,193117.451859775,-172729.5,-86364.75,,,,,,,,,
0.02775,25.3521934623214,25.7844030856279,-4.70124761432135,-21.5911865234375,389.233032894077,-388.633728027344,518127.437724685,-518127.4375,15.2587890625,,,,,,,,,
0.027875,25.2928219670651,25.7260290792966,-4.70124761432135,-21.5873718261719,453.905658049703,-453.392028808594,355968.836094046,-345336.90625,-86349.484375,,,,,,,,,
0.028,25.2388466825085,25.6739534491971,-4.70664464861852,-43.1785583496094,476.926564204338,-474.967956542969,356094.687450806,-345459,-86380.0078125,,,,,,,,,
0.028125,25.1740789765525,25.6112787049161,-4.71204250651318,-43.1804656982422,541.473630654652,-539.749145507813,440498.230059977,-431945.8125,-86380.0078125,,,,,,,,,
0.02825,25.1039084711169,25.5433055094171,-4.71743954081035,-64.7735595703125,586.541945946742,-582.954406738281,579352.320640763,-518188.46875,-259094.234375,,,,,,,,,
0.028375,25.0283417549817,25.4710444140022,-4.72823566839841,-107.952117919922,677.938741364906,-669.288635253906,696171.799463928,-690795.875,-86349.484375,,,,,,,,,
0.0285,24.9365864067473,25.3839109442242,-4.74442759488741,-86.3590240478516,760.572096369992,-755.653381347656,819323.072073528,-777282.6875,259078.984375,,,,,,,,,
0.028625,24.8394282590335,25.2894847331369,-4.74982545278206,-43.182373046875,864.680627130411,-863.601684570313,901665.629084804,-863647.4375,259063.71875,,,,,,,,,
0.02875,24.7206852685208,25.1738838656189,-4.75522331067672,-21.5911865234375,971.797500948908,-971.5576171875,690979,-690979,0,,,,,,,,,
0.028875,24.5965378313337,25.0519823970606,-4.75522331067672,-43.1804656982422,1037.24562524439,-1036.34643554688,610626.237624709,-431762.6875,-431793.21875,,,,,,,,,
0.029,24.4615996199421,24.9215727714305,-4.76601861466729,-129.541397094727,1087.25060312065,-1079.505859375,431738.287194318,-258972.171875,-345443.71875,,,,,,,,,
0.029125,24.3266614085505,24.7932984790028,-4.78760839905095,-129.539489746094,1108.68323562275,-1101.08947753906,244222.44258119,-172668.453125,172714.234375,,,,,,,,,
0.02925,24.1863269864593,24.6577186138811,-4.79840329124278,-86.3609313964844,1125.99737296829,-1122.6806640625,244222.44258119,-172668.453125,172714.234375,,,,,,,,,
0.029375,24.045992564368,24.5221971587963,-4.80919900703209,-86.3628387451172,1147.5110839494,-1144.25659179688,465082.713966905,-431823.71875,-172714.234375,,,,,,,,,
0.0295,23.900261931577,24.3814450266293,-4.81999389922392,-129.541397094727,1237.42817103027,-1230.62890625,610811.839758804,-604675.3125,-86364.75,,,,,,,,,
0.029625,23.7383344307122,24.2270398129286,-4.84158409540632,-107.952117919922,1299.90797404875,-1295.41772460938,696347.83835671,-604614.25,345459,,,,,,,,,
0.02975,23.5764085770423,24.0694884749813,-4.84698195330097,-43.1785583496094,1382.44937290601,-1381.77490234375,796068.197975339,-777099.625,172744.75,,,,,,,,,
0.029875,23.3928912917938,23.8908548367145,-4.85237898759815,-64.7659301757813,1491.09984525183,-1489.69262695313,628564.59870745,-604370.125,-172714.234375,,,,,,,,,
0.03,23.2039843846255,23.7081283002627,-4.86317346799124,-86.3571166992188,1535.29805399119,-1532.86743164063,431970.229597193,-345642.09375,-259094.234375,,,,,,,,,
0.030125,23.0096746779776,23.5202188842372,-4.87396836018307,-129.539489746094,1581.41005435775,-1576.09558105469,465264.077379072,-432006.84375,-172744.75,,,,,,,,,
0.03025,22.8099605246552,23.3293976072064,-4.89555855636547,-129.543304443359,1645.98233338438,-1640.87670898438,431707.759011696,-345336.90625,259063.71875,,,,,,,,,
0.030375,22.5994555971283,23.1259097440426,-4.90635386035604,-64.7735595703125,1663.6912230842,-1662.42980957031,311189.413709133,-258850.09375,172729.5,,,,,,,,,
0.0305,22.3943534690811,22.9266738154465,-4.91175171825069,-86.3628387451172,1707.78201375002,-1705.59692382813,610755.735703538,-431945.8125,-431793.21875,,,,,,,,,
0.030625,22.1730561201549,22.7140717263671,-4.92794446833718,-172.723770141602,1778.8218667462,-1770.41625976563,503685.522008591,-431945.8125,-259078.984375,,,,,,,,,
0.03075,21.9517505352538,22.5040153720107,-4.95493252241423,-151.130676269531,1819.86187427294,-1813.57568359375,552851.690758217,-431640.625,345443.71875,,,,,,,,,
0.030875,21.7196607649282,22.2800833144702,-4.96572741460606,-86.3609313964844,1880.31070187184,-1878.32641601563,546213.782232939,-518188.46875,172714.234375,,,,,,,,,
0.031,21.4821681951231,22.0510618504476,-4.97652271859663,-107.952117919922,1946.11162933261,-1943.115234375,579400.090088905,-518249.5,-259078.984375,,,,,,,,,
0.031125,21.2338832039186,21.8129549504161,-4.99271546868312,-151.130676269531,2013.57611559016,-2007.896484375,525336.234413763,-518188.46875,-86364.75,,,,,,,,,
0.03125,20.9801937660396,21.5710869397272,-5.01430566486552,-129.543304443359,2076.69914194551,-2072.65478515625,579181.740625231,-518005.375,259078.984375,,,,,,,,,
0.031375,20.715720142736,21.3164890382543,-5.02510138065483,-86.3628387451172,2139.14176472466,-2137.39770507813,431884.750269552,-431884.75,15.2587890625,,,,,,,,,
0.0315,20.4458437199528,21.0568938044433,-5.03589627284666,-129.541397094727,2184.47033013049,-2180.6259765625,386385.02918617,-345642.09375,-172698.96875,,,,,,,,,
0.031625,20.1705628504952,20.794945902555,-5.05748646902906,-129.539489746094,2227.57051383156,-2223.80078125,464918.389957464,-431640.625,172729.5,,,,,,,,,
0.03175,19.8898940063126,20.5254807383128,-5.06828136122089,-86.3571166992188,2290.16488113694,-2288.5361328125,465031.717721999,-431762.6875,172729.5,,,,,,,,,
0.031875,19.5984294463408,20.2458748432382,-5.07907584161397,-86.3590240478516,2333.33987147582,-2331.7412109375,431872.567178524,-345520.03125,-259094.234375,,,,,,,,,
0.032,19.3069599447841,19.9666092864149,-5.0898707338058,-151.132583618164,2379.71997073253,-2374.916015625,488466.477354712,-345336.90625,-345459,,,,,,,,,
0.032125,19.0046996690229,19.6814850396227,-5.11685878788286,-172.723770141602,2424.23668653853,-2418.07568359375,356087.284430136,-345459,-86349.484375,,,,,,,,,
0.03225,18.7024393932618,19.3940573779095,-5.13305194976808,-172.721862792969,2467.34154252435,-2461.28857421875,546329.612921365,-518310.5625,-172714.234375,,,,,,,,,
0.032375,18.3893784601264,19.0996138374902,-5.1600395920464,-215.902328491211,2556.78533630558,-2547.6533203125,610567.947341321,-604431.125,-86349.484375,,,,,,,,,
0.0325,18.0655267527866,18.7954386130598,-5.18702764612345,-194.311141967773,2619.61274540408,-2612.39624023438,440252.829020804,-431701.65625,86349.484375,,,,,,,,,
0.032625,17.7362788347472,18.4852720413112,-5.20861743050711,-194.313049316406,2662.67822548114,-2655.57861328125,465082.713966905,-431823.71875,172714.234375,,,,,,,,,
0.03275,17.4016330588131,18.172187482628,-5.23560548458417,-151.132583618164,2724.54699684569,-2720.35205078125,440435.36112025,-431884.75,86364.75,,,,,,,,,
0.032875,17.0561899198947,17.8448404727235,-5.246400376776,-172.721862792969,2768.9421021168,-2763.5498046875,386118.874925927,-345336.90625,-172714.234375,,,,,,,,,
0.033,16.7107451337813,17.52468509299,-5.27878628874771,-194.309234619141,2813.41212828582,-2806.69409179688,546049.738743142,-518005.375,172744.75,,,,,,,,,
0.033125,16.3545161622434,17.1903167172679,-5.29497780343797,-129.533767700195,2895.95335502227,-2893.05493164063,610749.232299878,-604614.25,86349.484375,,,,,,,,,
0.03325,15.9874815917464,16.846604748332,-5.31116972992697,-172.719955444336,2962.88235210627,-2957.84375,386275.83099257,-345489.5,-172760.015625,,,,,,,,,
0.033375,15.6150557521345,16.5022996782022,-5.33815778400403,-172.725677490234,2984.42608426926,-2979.42358398438,356183.485575686,-345550.53125,-86380.0078125,,,,,,,,,
0.0335,15.2426249709378,16.1557014721244,-5.35435094588925,-194.314956665039,3050.43065452841,-3044.2353515625,440525.146391963,-431976.3125,-86364.75,,,,,,,,,
0.033625,14.8539973216672,15.8005748620559,-5.38673644606222,-194.314956665039,3093.52630521994,-3087.41748046875,259002.687949475,-259002.6875,15.2587890625,,,,,,,,,
0.03375,14.4707708246812,15.4465160022861,-5.40292960794745,-194.313049316406,3115.0561475599,-3108.98974609375,258941.656699581,-258941.65625,15.2587890625,,,,,,,,,
0.033875,14.0767502591008,15.0896502181179,-5.43531469632168,-194.311141967773,3158.14010496443,-3152.15673828125,386173.461005539,-345397.9375,172714.234375,,,,,,,,,
0.034,13.6827313407154,14.7287497901363,-5.45150744640816,-151.134490966797,3198.90766784441,-3195.33544921875,525301.131976004,-518157.96875,-86334.2265625,,,,,,,,,
0.034125,13.2779158829432,14.3616800029619,-5.4730980543893,-215.892791748047,3288.79008621337,-3281.6962890625,546165.551026837,-518157.96875,-172653.203125,,,,,,,,,
0.03425,12.8623080037717,13.9910430137762,-5.50548067197109,-194.299697875977,3330.54742320533,-3324.875,356053.964588396,-345428.46875,86334.2265625,,,,,,,,,
0.034375,12.4466968302102,13.6165024644003,-5.52167342205757,-194.311141967773,3373.65760614041,-3368.05712890625,525346.271339335,-518188.46875,-86425.78125,,,,,,,,,
0.0345,12.0202932352493,13.2414128928404,-5.5540585104318,-215.906143188477,3461.16641333976,-3454.42578125,782037.383200588,-777252.1875,-86380.0078125,,,,,,,,,
0.034625,11.5830906301091,12.8551879110759,-5.57564953021168,-215.904235839844,3568.91066320185,-3562.3740234375,546194.497621212,-518157.96875,172744.75,,,,,,,,,
0.03475,11.1296993928699,12.4627549465962,-5.60803461858591,-172.721862792969,3588.12100456139,-3583.96142578125,465074.224027165,-172729.5,431808.46875,,,,,,,,,
0.034875,10.6871005770301,12.0741613816469,-5.61883033437522,-107.952117919922,3607.17600851655,-3605.56030273438,431793.21875,-431793.21875,0,,,,,,,,,
0.035,10.2283098347013,11.6778338143713,-5.63502267266297,-172.721862792969,3695.94775914484,-3691.90966796875,552889.814548941,-431701.65625,-345428.46875,,,,,,,,,
0.035125,9.76412288167276,11.2870040807171,-5.66201072674002,-194.309234619141,3718.56210782951,-3713.48193359375,193076.506280091,-86303.7109375,-172714.234375,,,,,,,,,
0.03525,9.29993922303417,10.8991825216929,-5.68360009932494,-215.898513793945,3719.7566117931,-3713.48583984375,311468.710261527,-259185.796875,-172729.5,,,,,,,,,
0.035375,8.83575144640817,10.5234495432202,-5.71598518769917,-237.491607666016,3785.73497876637,-3778.2783203125,525368.858718032,-518219,-86380.0078125,,,,,,,,,
0.0355,8.35536927250073,10.1387342703963,-5.74297282997748,-237.493515014648,3850.37554165349,-3843.04418945313,386187.109937419,-345397.9375,-172744.75,,,,,,,,,
0.035625,7.87499039298321,9.76576890407441,-5.7753587419492,-280.675903320313,3874.80853808363,-3864.62963867188,356090.986580063,-345459,-86364.75,,,,,,,,,
0.03575,7.38921200837607,9.4017588988459,-5.81314168821808,-259.084716796875,3937.94296841521,-3929.41088867188,610721.197279598,-604583.75,86364.75,,,,,,,,,
0.035875,6.89263790797961,9.0341337568888,-5.84012974229513,-259.082794189453,4024.12448155152,-4015.77563476563,440303.708294064,-431747.4375,86380.0078125,,,,,,,,,
0.036,6.38526809179385,8.6787963553976,-5.87791268856402,-237.489700317383,4044.32681994735,-4037.34790039063,193090.16207936,-86303.7109375,172729.5,,,,,,,,,
0.036125,5.8833006632889,8.33170758393237,-5.89950206114894,-215.898513793945,4043.11810816589,-4037.349609375,273133.428042762,-259124.75,86349.484375,,,,,,,,,
0.03625,5.37593084710313,8.0054929659274,-5.93188714952317,-215.904235839844,4107.8086891298,-4102.130859375,604522.687692574,-604522.6875,-15.2587890625,,,,,,,,,
0.036375,4.85776819771925,7.68386713674439,-5.95347816930305,-215.902328491211,4194.04325368776,-4188.482421875,518127.437724685,-518127.4375,15.2587890625,,,,,,,,,
0.0365,4.32881024434479,7.38709361936164,-5.98586284587854,-215.902328491211,4237.16676044863,-4231.66259765625,273143.079378281,-259124.75,-86380.0078125,,,,,,,,,
0.036625,3.79985229097033,7.10833168761888,-6.00745386565842,-237.497329711914,4259.88929951377,-4253.263671875,311430.614854056,-259140.015625,-172729.5,,,,,,,,,
0.03675,3.26549442070751,6.87083305740977,-6.04523722372604,-259.084716796875,4304.25233838861,-4296.44775390625,345352.188848366,-345352.1875,30.517578125,,,,,,,,,
0.036875,2.72574054564438,6.65594331004709,-6.0722252778031,-237.489700317383,4346.09612811251,-4339.6025390625,464993.475673438,-431739.8125,-172683.71875,,,,,,,,,
0.037,2.18059375427147,6.48237971647177,-6.10460954257985,-302.257537841797,4414.74256094089,-4404.38330078125,356146.46850394,-345512.375,-86380.0078125,,,,,,,,,
0.037125,1.6246446583294,6.35883529325464,-6.1477895231459,-259.084716796875,4433.55801188258,-4425.9814453125,273075.540984787,-86395.265625,259048.46875,,,,,,,,,
0.03725,1.07409836186688,6.26218361072209,-6.16938054292578,-237.495422363281,4432.34879379929,-4425.9814453125,386231.487033557,-345462.8125,-172714.234375,,,,,,,,,
0.037375,0.518149214449968,6.22875245856074,-6.20716348919467,-302.263244628906,4522.4599987085,-4512.34765625,546170.350133972,-518142.6875,-172714.234375,,,,,,,,,
0.0375,-0.0539885650660201,6.24517980101188,-6.24494643546355,-280.675903320313,4564.15544417181,-4555.51708984375,272991.429034147,-258964.890625,86380.0078125,-4.80380073733869,22.9618437042447,22.4537249643374,,,,,,
0.037625,-0.620730133882316,6.30794794677847,-6.27733234743526,-280.668273925781,4585.68611857814,-4577.0888671875,311345.97306775,-259017.9375,172760.015625,-4.80919900703209,22.4460157489572,21.9247628929755,4583.260044413,-4577.1025390625,-237.497329711914,,,
0.03775,-1.19826082970807,6.42779039673349,-6.31511364650919,-237.485885620117,4626.37094656249,-4620.271484375,431842.062079434,-345516.21875,259048.46875,-4.86317470338746,21.857335704311,21.3094499200538,4696.23080360855,-4685.05078125,-323.856353759766,86364.75,525155.632714201,518005.375
0.037875,-1.77579806283883,6.58082626650822,-6.33670384269159,-215.904235839844,4668.46343748258,-4663.46826171875,431858.064926116,-431858.0625,-45.7763671875,-4.89016275746451,21.3218541082173,20.7535002064137,4452.83899567669,-4447.6015625,-215.906143188477,-86318.96875,193096.982204056,-172729.5
0.038,-2.36412792326835,6.7937033450493,-6.3690897546633,-237.495422363281,4734.19717061346,-4728.236328125,356094.687450806,-345459,-86380.0078125,-4.91715122334031,20.7874823406138,20.1975504927735,4740.83520846777,-4728.2333984375,-345.43798828125,-690826.4375,1467942.14745607,-1295227
0.038125,-2.95785708288812,7.04689505088959,-6.39607780874035,-237.497329711914,4755.76687651166,-4749.8330078125,193165.217214398,-172790.53125,-86349.484375,-4.97652230679789,20.1942345376066,19.5714418040625,4787.19991617025,-4771.400390625,-388.614654541016,-172760.015625,193172.044207807,-86425.78125
