time,标记点0(Abs),标记点0(Y),标记点0(X),标记点0(Vel-Abs),标记点0(Vel-Y),标记点0(Vel-X),标记点0(Acc-Abs),标记点0(Acc-Y),标记点0(Acc-X),标记点1(Abs),标记点1(Y),标记点1(X),标记点1(Vel-Abs),标记点1(Vel-Y),标记点1(Vel-X),标记点1(Acc-Abs),标记点1(Acc-Y),标记点1(Acc-X)
0.0195,,,,,,,,,,,,,,,,,,
0.019625,,,,,,,,,,,,,,,,,,
0.01975,,,,,,,,,,,,,,,,,,
0.019875,,,,,,,,,,,,,,,,,,
0.02,,,,,,,,,,,,,,,,,,
0.020125,,,,,,,,,,,,,,,,,,
0.02025,,,,,,,,,,,,,,,,,,
0.020375,,,,,,,,,,,,,,,,,,
0.0205,,,,,,,,,,,,,,,,,,
0.020625,,,,,,,,,,,,,,,,,,
0.02075,,,,,,,,,,,,,,,,,,
0.020875,,,,,,,,,,,,,,,,,,
0.021,,,,,,,,,,,,,,,,,,
0.021125,,,,,,,,,,,,,,,,,,
0.02125,,,,,,,,,,,,,,,,,,
0.021375,,,,,,,,,,,,,,,,,,
0.0215,,,,,,,,,,,,,,,,,,
0.021625,,,,,,,,,,,,,,,,,,
0.02175,,,,,,,,,,,,,,,,,,
0.021875,,,,,,,,,,,,,,,,,,
0.022,,,,,,,,,,,,,,,,,,
0.022125,,,,,,,,,,,,,,,,,,
0.02225,,,,,,,,,,,,,,,,,,
0.022375,,,,,,,,,,,,,,,,,,
0.0225,,,,,,,,,,,,,,,,,,
0.022625,,,,,,,,,,,,,,,,,,
0.02275,,,,,,,,,,,,,,,,,,
0.022875,,,,,,,,,,,,,,,,,,
0.023,,,,,,,,,,,,,,,,,,
0.023125,,,,,,,,,,,,,,,,,,
0.02325,,,,,,,,,,,,,,,,,,
0.023375,,,,,,,,,,,,,,,,,,
0.0235,,,,,,,,,,,,,,,,,,
0.023625,,,,,,,,,,,,,,,,,,
0.02375,,,,,,,,,,,,,,,,,,
0.023875,,,,,,,,,,,,,,,,,,
0.024,,,,,,,,,,,,,,,,,,
0.024125,,,,,,,,,,,,,,,,,,
0.02425,,,,,,,,,,,,,,,,,,
0.024375,,,,,,,,,,,,,,,,,,
0.0245,,,,,,,,,,,,,,,,,,
0.024625,,,,,,,,,,,,,,,,,,
0.02475,,,,,,,,,,,,,,,,,,
0.024875,,,,,,,,,,,,,,,,,,
0.025,,,,,,,,,,,,,,,,,,
0.025125,,,,,,,,,,,,,,,,,,
0.02525,,,,,,,,,,,,,,,,,,
0.025375,,,,,,,,,,,,,,,,,,
0.0255,,,,,,,,,,,,,,,,,,
0.025625,,,,,,,,,,,,,,,,,,
0.02575,,,,,,,,,,,,,,,,,,
0.025875,,,,,,,,,,,,,,,,,,
0.026,,,,,,,,,,,,,,,,,,
0.026125,,,,,,,,,,,,,,,,,,
0.02625,,,,,,,,,,,,,,,,,,
0.026375,,,,,,,,,,,,,,,,,,
0.0265,,,,,,,,,,,,,,,,,,
0.026625,,,,,,,,,,,,,,,,,,
0.02675,,,,,,,,,,,,,,,,,,
0.026875,,,,,,,,,,,,,,,,,,
0.027,,,,,,,,,,,,,,,,,,
0.027125,,,,,,,,,,,,,,,,,,
0.02725,,,,,,,,,,,,,,,,,,
0.027375,,,,,,,,,,,,,,,,,,
0.0275,,,,,,,,,,,,,,,,,,
0.027625,,,,,,,,,,,,,,,,,,
0.02775,,,,,,,,,,,,,,,,,,
0.027875,,,,,,,,,,,,,,,,,,
0.028,,,,,,,,,,,,,,,,,,
0.028125,,,,,,,,,,,,,,,,,,
0.02825,,,,,,,,,,,,,,,,,,
0.028375,,,,,,,,,,,,,,,,,,
0.0285,,,,,,,,,,,,,,,,,,
0.028625,,,,,,,,,,,,,,,,,,
0.02875,,,,,,,,,,,,,,,,,,
0.028875,,,,,,,,,,,,,,,,,,
0.029,,,,,,,,,,,,,,,,,,
0.029125,,,,,,,,,,,,,,,,,,
0.02925,,,,,,,,,,,,,,,,,,
0.029375,,,,,,,,,,,,,,,,,,
0.0295,,,,,,,,,,,,,,,,,,
0.029625,,,,,,,,,,,,,,,,,,
0.02975,,,,,,,,,,,,,,,,,,
0.029875,,,,,,,,,,,,,,,,,,
0.03,,,,,,,,,,,,,,,,,,
0.030125,,,,,,,,,,,,,,,,,,
0.03025,,,,,,,,,,,,,,,,,,
0.030375,,,,,,,,,,,,,,,,,,
0.0305,,,,,,,,,,,,,,,,,,
0.030625,,,,,,,,,,,,,,,,,,
0.03075,,,,,,,,,,,,,,,,,,
0.030875,,,,,,,,,,,,,,,,,,
0.031,,,,,,,,,,,,,,,,,,
0.031125,,,,,,,,,,,,,,,,,,
0.03125,,,,,,,,,,,,,,,,,,
0.031375,,,,,,,,,,,,,,,,,,
0.0315,,,,,,,,,,,,,,,,,,
0.031625,,,,,,,,,,,,,,,,,,
0.03175,,,,,,,,,,,,,,,,,,
0.031875,,,,,,,,,,,,,,,,,,
0.032,,,,,,,,,,,,,,,,,,
0.032125,,,,,,,,,,,,,,,,,,
0.03225,,,,,,,,,,,,,,,,,,
0.032375,,,,,,,,,,,,,,,,,,
0.0325,,,,,,,,,,,,,,,,,,
0.032625,,,,,,,,,,,,,,,,,,
0.03275,,,,,,,,,,,,,,,,,,
0.032875,,,,,,,,,,,,,,,,,,
0.033,,,,,,,,,,,,,,,,,,
0.033125,,,,,,,,,,,,,,,,,,
0.03325,,,,,,,,,,,,,,,,,,
0.033375,,,,,,,,,,,,,,,,,,
0.0335,,,,,,,,,,,,,,,,,,
0.033625,,,,,,,,,,,,,,,,,,
0.03375,,,,,,,,,,,,,,,,,,
0.033875,,,,,,,,,,,,,,,,,,
0.034,,,,,,,,,,,,,,,,,,
0.034125,,,,,,,,,,,,,,,,,,
0.03425,,,,,,,,,,,,,,,,,,
0.034375,,,,,,,,,,,,,,,,,,
0.0345,,,,,,,,,,,,,,,,,,
0.034625,,,,,,,,,,,,,,,,,,
0.03475,,,,,,,,,,,,,,,,,,
0.034875,,,,,,,,,,,,,,,,,,
0.035,,,,,,,,,,,,,,,,,,
0.035125,,,,,,,,,,,,,,,,,,
0.03525,,,,,,,,,,,,,,,,,,
0.035375,,,,,,,,,,,,,,,,,,
0.0355,,,,,,,,,,,,,,,,,,
0.035625,,,,,,,,,,,,,,,,,,
0.03575,,,,,,,,,,,,,,,,,,
0.035875,,,,,,,,,,,,,,,,,,
0.036,,,,,,,,,,,,,,,,,,
0.036125,,,,,,,,,,,,,,,,,,
0.03625,,,,,,,,,,,,,,,,,,
0.036375,,,,,,,,,,,,,,,,,,
0.0365,,,,,,,,,,,,,,,,,,
0.036625,,,,,,,,,,,,,,,,,,
0.03675,,,,,,,,,,,,,,,,,,
0.036875,,,,,,,,,,,,,,,,,,
0.037,,,,,,,,,,,,,,,,,,
0.037125,,,,,,,,,,,,,,,,,,
0.03725,,,,,,,,,,,,,,,,,,
0.037375,,,,,,,,,,,,,,,,,,
0.0375,,,,,,,,,,,,,,,,,,
0.037625,,,,,,,,,,,,,,,,,,
0.03775,,,,,,,,,,,,,,,,,,
0.037875,,,,,,,,,,,,,,,,,,
0.038,,,,,,,,,,,,,,,,,,
0.038125,,,,,,,,,,,,,,,,,,
0.03825,,,,,,,,,,,,,,,,,,
0.038375,,,,,,,,,,,,,,,,,,
0.0385,,,,,,,,,,,,,,,,,,
0.038625,,,,,,,,,,,,,,,,,,
0.03875,,,,,,,,,,,,,,,,,,
0.038875,,,,,,,,,,,,,,,,,,
0.039,,,,,,,,,,,,,,,,,,
0.039125,,,,,,,,,,,,,,,,,,
0.03925,,,,,,,,,,,,,,,,,,
0.039375,,,,,,,,,,,,,,,,,,
0.0395,,,,,,,,,,,,,,,,,,
0.039625,,,,,,,,,,,,,,,,,,
0.03975,,,,,,,,,,,,,,,,,,
0.039875,,,,,,,,,,,,,,,,,,
0.04,,,,,,,,,,,,,,,,,,
0.040125,,,,,,,,,,,,,,,,,,
0.04025,,,,,,,,,,,,,,,,,,
0.040375,,,,,,,,,,,,,,,,,,
0.0405,,,,,,,,,,,,,,,,,,
0.040625,,,,,,,,,,,,,,,,,,
0.04075,,,,,,,,,,,,,,,,,,
0.040875,,,,,,,,,,,,,,,,,,
0.041,,,,,,,,,,,,,,,,,,
0.041125,,,,,,,,,,,,,,,,,,
0.04125,,,,,,,,,,,,,,,,,,
0.041375,,,,,,,,,,,,,,,,,,
0.0415,,,,,,,,,,,,,,,,,,
0.041625,,,,,,,,,,,,,,,,,,
0.04175,,,,,,,,,,,,,,,,,,
0.041875,,,,,,,,,,,,,,,,,,
0.042,,,,,,,,,,,,,,,,,,
0.042125,,,,,,,,,,,,,,,,,,
0.04225,,,,,,,,,,,,,,,,,,
0.042375,,,,,,,,,,,,,,,,,,
0.0425,,,,,,,,,,,,,,,,,,
0.042625,,,,,,,,,,,,,,,,,,
0.04275,,,,,,,,,,,,,,,,,,
0.042875,,,,,,,,,,,,,,,,,,
0.043,,,,,,,,,,,,,,,,,,
0.043125,,,,,,,,,,,,,,,,,,
0.04325,,,,,,,,,,,,,,,,,,
0.043375,,,,,,,,,,,,,,,,,,
0.0435,,,,,,,,,,,,,,,,,,
0.043625,,,,,,,,,,,,,,,,,,
0.04375,,,,,,,,,,,,,,,,,,
0.043875,,,,,,,,,,,,,,,,,,
0.044,,,,,,,,,,,,,,,,,,
0.044125,,,,,,,,,,,,,,,,,,
0.04425,,,,,,,,,,,,,,,,,,
0.044375,,,,,,,,,,,,,,,,,,
0.0445,,,,,,,,,,,,,,,,,,
0.044625,,,,,,,,,,,,,,,,,,
0.04475,,,,,,,,,,,,,,,,,,
0.044875,,,,,,,,,,,,,,,,,,
0.045,,,,,,,,,,,,,,,,,,
0.045125,,,,,,,,,,,,,,,,,,
0.04525,,,,,,,,,,,,,,,,,,
0.045375,,,,,,,,,,,,,,,,,,
0.0455,,,,,,,,,,,,,,,,,,
0.045625,,,,,,,,,,,,,,,,,,
0.04575,,,,,,,,,,,,,,,,,,
0.045875,,,,,,,,,,,,,,,,,,
0.046,,,,,,,,,,,,,,,,,,
0.046125,,,,,,,,,,,,,,,,,,
0.04625,,,,,,,,,,,,,,,,,,
0.046375,,,,,,,,,,,,,,,,,,
0.0465,,,,,,,,,,,,,,,,,,
0.046625,,,,,,,,,,,,,,,,,,
0.04675,,,,,,,,,,,,,,,,,,
0.046875,,,,,,,,,,,,,,,,,,
0.047,,,,,,,,,,,,,,,,,,
0.047125,,,,,,,,,,,,,,,,,,
0.04725,,,,,,,,,,,,,,,,,,
0.047375,,,,,,,,,,,,,,,,,,
0.0475,,,,,,,,,,,,,,,,,,
0.047625,,,,,,,,,,,,,,,,,,
0.04775,,,,,,,,,,,,,,,,,,
0.047875,,,,,,,,,,,,,,,,,,
0.048,,,,,,,,,,,,,,,,,,
0.048125,,,,,,,,,,,,,,,,,,
0.04825,,,,,,,,,,,,,,,,,,
0.048375,,,,,,,,,,,,,,,,,,
0.0485,,,,,,,,,,,,,,,,,,
0.048625,,,,,,,,,,,,,,,,,,
0.04875,,,,,,,,,,,,,,,,,,
0.048875,,,,,,,,,,,,,,,,,,
0.049,,,,,,,,,,,,,,,,,,
0.049125,,,,,,,,,,,,,,,,,,
0.04925,,,,,,,,,,,,,,,,,,
0.049375,,,,,,,,,,,,,,,,,,
0.0495,,,,,,,,,,,,,,,,,,
0.049625,,,,,,,,,,,,,,,,,,
0.04975,,,,,,,,,,,,,,,,,,
0.049875,,,,,,,,,,,,,,,,,,
0.05,,,,,,,,,,,,,,,,,,
0.050125,,,,,,,,,,,,,,,,,,
0.05025,,,,,,,,,,,,,,,,,,
0.050375,,,,,,,,,,,,,,,,,,
0.0505,,,,,,,,,,,,,,,,,,
0.050625,,,,,,,,,,,,,,,,,,
0.05075,,,,,,,,,,,,,,,,,,
0.050875,,,,,,,,,,,,,,,,,,
0.051,,,,,,,,,,,,,,,,,,
0.051125,,,,,,,,,,,,,,,,,,
0.05125,,,,,,,,,,,,,,,,,,
0.051375,,,,,,,,,,,,,,,,,,
0.0515,,,,,,,,,,,,,,,,,,
0.051625,,,,,,,,,,,,,,,,,,
0.05175,,,,,,,,,,,,,,,,,,
0.051875,,,,,,,,,,,,,,,,,,
0.052,,,,,,,,,,,,,,,,,,
0.052125,,,,,,,,,,,,,,,,,,
0.05225,,,,,,,,,,,,,,,,,,
0.052375,,,,,,,,,,,,,,,,,,
0.0525,,,,,,,,,,,,,,,,,,
0.052625,,,,,,,,,,,,,,,,,,
0.05275,,,,,,,,,,,,,,,,,,
0.052875,,,,,,,,,,,,,,,,,,
0.053,,,,,,,,,,,,,,,,,,
0.053125,,,,,,,,,,,,,,,,,,
0.05325,,,,,,,,,,,,,,,,,,
0.053375,,,,,,,,,,,,,,,,,,
0.0535,,,,,,,,,,,,,,,,,,
0.053625,,,,,,,,,,,,,,,,,,
0.05375,,,,,,,,,,,,,,,,,,
0.053875,,,,,,,,,,,,,,,,,,
0.054,,,,,,,,,,,,,,,,,,
0.054125,,,,,,,,,,,,,,,,,,
0.05425,,,,,,,,,,,,,,,,,,
0.054375,,,,,,,,,,,,,,,,,,
0.0545,,,,,,,,,,,,,,,,,,
0.054625,,,,,,,,,,,,,,,,,,
0.05475,,,,,,,,,,,,,,,,,,
0.054875,,,,,,,,,,,,,,,,,,
0.055,,,,,,,,,,,,,,,,,,
0.055125,,,,,,,,,,,,,,,,,,
0.05525,,,,,,,,,,,,,,,,,,
0.055375,,,,,,,,,,,,,,,,,,
0.0555,,,,,,,,,,,,,,,,,,
0.055625,,,,,,,,,,,,,,,,,,
0.05575,,,,,,,,,,,,,,,,,,
0.055875,,,,,,,,,,,,,,,,,,
0.056,,,,,,,,,,,,,,,,,,
0.056125,,,,,,,,,,,,,,,,,,
0.05625,,,,,,,,,,,,,,,,,,
0.056375,,,,,,,,,,,,,,,,,,
0.0565,,,,,,,,,,,,,,,,,,
0.056625,,,,,,,,,,,,,,,,,,
0.05675,,,,,,,,,,,,,,,,,,
0.056875,,,,,,,,,,,,,,,,,,
0.057,,,,,,,,,,,,,,,,,,
0.057125,,,,,,,,,,,,,,,,,,
0.05725,,,,,,,,,,,,,,,,,,
0.057375,,,,,,,,,,,,,,,,,,
0.0575,,,,,,,,,,,,,,,,,,
0.057625,,,,,,,,,,,,,,,,,,
0.05775,,,,,,,,,,,,,,,,,,
0.057875,,,,,,,,,,,,,,,,,,
0.058,,,,,,,,,,,,,,,,,,
0.058125,,,,,,,,,,,,,,,,,,
0.05825,,,,,,,,,,,,,,,,,,
0.058375,,,,,,,,,,,,,,,,,,
0.0585,,,,,,,,,,,,,,,,,,
0.058625,,,,,,,,,,,,,,,,,,
0.05875,,,,,,,,,,,,,,,,,,
0.058875,,,,,,,,,,,,,,,,,,
0.059,,,,,,,,,,,,,,,,,,
0.059125,,,,,,,,,,,,,,,,,,
0.05925,,,,,,,,,,,,,,,,,,
0.059375,,,,,,,,,,,,,,,,,,
0.0595,,,,,,,,,,,,,,,,,,
0.059625,,,,,,,,,,,,,,,,,,
0.05975,,,,,,,,,,,,,,,,,,
0.059875,,,,,,,,,,,,,,,,,,
0.06,,,,,,,,,,,,,,,,,,
0.060125,,,,,,,,,,,,,,,,,,
0.06025,,,,,,,,,,,,,,,,,,
0.060375,,,,,,,,,,,,,,,,,,
0.0605,,,,,,,,,,,,,,,,,,
0.060625,,,,,,,,,,,,,,,,,,
0.06075,,,,,,,,,,,,,,,,,,
0.060875,,,,,,,,,,,,,,,,,,
0.061,,,,,,,,,,,,,,,,,,
0.061125,,,,,,,,,,,,,,,,,,
0.06125,,,,,,,,,,,,,,,,,,
0.061375,,,,,,,,,,,,,,,,,,
0.0615,,,,,,,,,,,,,,,,,,
0.061625,,,,,,,,,,,,,,,,,,
0.06175,,,,,,,,,,,,,,,,,,
0.061875,,,,,,,,,,,,,,,,,,
0.062,,,,,,,,,,,,,,,,,,
0.062125,,,,,,,,,,,,,,,,,,
0.06225,,,,,,,,,,,,,,,,,,
0.062375,,,,,,,,,,,,,,,,,,
0.0625,,,,,,,,,,,,,,,,,,
0.062625,,,,,,,,,,,,,,,,,,
0.06275,,,,,,,,,,,,,,,,,,
0.062875,,,,,,,,,,,,,,,,,,
0.063,,,,,,,,,,,,,,,,,,
0.063125,,,,,,,,,,,,,,,,,,
0.06325,,,,,,,,,,,,,,,,,,
0.063375,,,,,,,,,,,,,,,,,,
0.0635,,,,,,,,,,,,,,,,,,
0.063625,,,,,,,,,,,,,,,,,,
0.06375,,,,,,,,,,,,,,,,,,
0.063875,,,,,,,,,,,,,,,,,,
0.064,,,,,,,,,,,,,,,,,,
0.064125,,,,,,,,,,,,,,,,,,
0.06425,,,,,,,,,,,,,,,,,,
0.064375,,,,,,,,,,,,,,,,,,
0.0645,,,,,,,,,,,,,,,,,,
0.064625,,,,,,,,,,,,,,,,,,
0.06475,,,,,,,,,,,,,,,,,,
0.064875,,,,,,,,,,,,,,,,,,
0.065,,,,,,,,,,,,,,,,,,
0.065125,,,,,,,,,,,,,,,,,,
0.06525,,,,,,,,,,,,,,,,,,
0.065375,,,,,,,,,,,,,,,,,,
0.0655,,,,,,,,,,,,,,,,,,
0.065625,,,,,,,,,,,,,,,,,,
0.06575,,,,,,,,,,,,,,,,,,
0.065875,,,,,,,,,,,,,,,,,,
0.066,,,,,,,,,,,,,,,,,,
0.066125,,,,,,,,,,,,,,,,,,
0.06625,,,,,,,,,,,,,,,,,,
0.066375,,,,,,,,,,,,,,,,,,
0.0665,,,,,,,,,,,,,,,,,,
0.066625,,,,,,,,,,,,,,,,,,
0.06675,,,,,,,,,,,,,,,,,,
0.066875,,,,,,,,,,,,,,,,,,
0.067,,,,,,,,,,,,,,,,,,
0.067125,,,,,,,,,,,,,,,,,,
0.06725,,,,,,,,,,,,,,,,,,
0.067375,,,,,,,,,,,,,,,,,,
0.0675,,,,,,,,,,,,,,,,,,
0.067625,,,,,,,,,,,,,,,,,,
0.06775,,,,,,,,,,,,,,,,,,
0.067875,,,,,,,,,,,,,,,,,,
0.068,,,,,,,,,,,,,,,,,,
0.068125,,,,,,,,,,,,,,,,,,
0.06825,,,,,,,,,,,,,,,,,,
0.068375,,,,,,,,,,,,,,,,,,
0.0685,,,,,,,,,,,,,,,,,,
0.068625,,,,,,,,,,,,,,,,,,
0.06875,,,,,,,,,,,,,,,,,,
0.068875,,,,,,,,,,,,,,,,,,
0.069,,,,,,,,,,,,,,,,,,
0.069125,,,,,,,,,,,,,,,,,,
0.06925,,,,,,,,,,,,,,,,,,
0.069375,,,,,,,,,,,,,,,,,,
0.0695,,,,,,,,,,,,,,,,,,
0.069625,,,,,,,,,,,,,,,,,,
0.06975,,,,,,,,,,,,,,,,,,
0.069875,,,,,,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,,,,,,
0.070125,,,,,,,,,,,,,,,,,,
0.07025,,,,,,,,,,,,,,,,,,
0.070375,,,,,,,,,,,,,,,,,,
0.0705,,,,,,,,,,,,,,,,,,
0.070625,,,,,,,,,,,,,,,,,,
0.07075,,,,,,,,,,,,,,,,,,
0.070875,,,,,,,,,,,,,,,,,,
0.071,,,,,,,,,,,,,,,,,,
0.071125,,,,,,,,,,,,,,,,,,
0.07125,,,,,,,,,,,,,,,,,,
0.071375,,,,,,,,,,,,,,,,,,
0.0715,,,,,,,,,,,,,,,,,,
0.071625,,,,,,,,,,,,,,,,,,
0.07175,,,,,,,,,,,,,,,,,,
0.071875,,,,,,,,,,,,,,,,,,
0.072,,,,,,,,,,,,,,,,,,
0.072125,,,,,,,,,,,,,,,,,,
0.07225,,,,,,,,,,,,,,,,,,
0.072375,,,,,,,,,,,,,,,,,,
0.0725,,,,,,,,,,,,,,,,,,
0.072625,,,,,,,,,,,,,,,,,,
0.07275,,,,,,,,,,,,,,,,,,
0.072875,,,,,,,,,,,,,,,,,,
0.073,,,,,,,,,,,,,,,,,,
0.073125,,,,,,,,,,,,,,,,,,
0.07325,,,,,,,,,,,,,,,,,,
0.073375,,,,,,,,,,,,,,,,,,
0.0735,,,,,,,,,,,,,,,,,,
0.073625,,,,,,,,,,,,,,,,,,
0.07375,,,,,,,,,,,,,,,,,,
